mean;std;min;25%;50%;75%;max
-0.0330660735297441;0.6319700443605739;-2.579171777443096;-0.4710074339629447;-0.005413878486174154;0.4179514100673756;2.405927511435999
-0.0030601855269759117;0.3074894940775892;-0.9771784023982321;-0.266009671946472;0.060802209176576034;0.23343706495442998;0.9228906903478062
0.020479779857191086;0.6591893634857545;-1.517023848719162;-0.5670011219840778;-0.038732524158731366;0.5906709797660916;1.8247322015875818
0.014170280686701038;0.4089023676164932;-1.5483691915210347;-0.25120396266500766;0.029234943258761113;0.3042599871271562;1.3697112029503937
-0.006425050246166152;0.500135355877351;-1.281189397288973;-0.48207465228761565;0.09120331376486404;0.40932916102330086;1.2258160233862294
-0.04265247884328898;0.6662863495814259;-1.676257571991967;-0.6197203842733846;-0.12372889501286155;0.5519384515279891;1.6708780249267403
-0.019230230241246298;0.3731456097809936;-1.7172822902624651;-0.2674456037893234;-0.019489961643700038;0.23604509621808403;1.6555640662281785
-0.035465004543933205;0.5869845129463527;-2.3680288847338473;-0.4647026026889315;0.007600276147072004;0.40281464644650755;1.9456706943303284
-0.039686442173958655;0.6096304660351873;-2.7274151445424875;-0.44784480541529503;-0.05379517376470088;0.35719994135553185;3.0437307190715397
0.007155871380048118;0.6616779175056146;-3.7897149074603083;-0.42228250945683893;0.0;0.4320275016102755;3.5590835845712747
-0.02952267652113353;0.33158600069911315;-1.138955739358364;-0.29532502108353814;-0.03257261254451944;0.2290940439427532;0.9131189184826163
-0.05231349284285928;0.6445247351615621;-1.666574414039766;-0.6068095530855686;-0.09575540062117231;0.4852324549608463;1.775240613327101
-0.010983917025609018;0.4412786874838449;-1.6035908669822982;-0.3183360454685077;-0.014076084290684533;0.2999288535163016;1.527796450440676
-0.023670545018008214;0.5238193290345188;-2.0727038636503097;-0.43104423265350456;0.006514522508903888;0.37567079076124216;2.1291631700036557
-0.016083933196696546;0.6816715930679279;-2.4315416871368947;-0.5304203992461203;-0.09467949821104742;0.4841565524374056;3.0405030449293973
0.0015401180610580799;0.549818800479637;-2.612737750855327;-0.3551504277864977;-0.007579429654012087;0.360564319530628;2.9364877551509574
-0.011162075146304153;0.613772260147241;-2.48529041726115;-0.4256154814600437;0.023886581626120666;0.42127246033505106;2.441860139721442
0.0011922144012632419;0.8236009820825061;-3.3040994913351263;-0.5325722040663701;0.0;0.5392965956594147;3.7570548005635462
-0.022039895769388505;0.7799393975917581;-2.9040043370366035;-0.5489672658066824;-0.041145478987872616;0.49807682560060446;3.4237368647995563
-0.027524758981764836;0.423115286621216;-2.0965904615939146;-0.3235546070639034;-0.0412586441428134;0.25623788285727056;1.8229805797901517
-0.016395321824202454;0.7487085259393537;-3.0921463709271357;-0.5465589387974694;-0.035504812395722105;0.526116788472462;3.2449247461422877
0.014309451829701263;0.6185433358169478;-3.0436823595997633;-0.3952131181591268;0.012993308140186243;0.42986195168891206;2.88451455635834
-0.01908387169029072;0.604880890206318;-2.254024744794085;-0.4516735728554496;-0.018457813888543548;0.40715766745818427;2.453803371496937
-0.006251044394818168;0.8485835819897597;-4.059383606480054;-0.5917469159443443;-0.01613855088293575;0.569152927257591;3.417069166096977
-0.01108556817758883;0.7062351774773882;-2.8379552150884617;-0.4872490762204191;-0.0119105331228466;0.46451078453880207;2.9657226962567167
0.005049585573588099;0.6123401608949018;-2.6134093841858546;-0.42235822371838355;0.01845781377522768;0.4408160378335589;2.351742733137743
-0.0629228916897582;0.8893150154226169;-4.378926854584669;-0.6681360357890332;-0.06025059389124345;0.5339170824756316;4.114254606846567
-0.04763494039176143;0.7653769267710225;-3.4367299617189704;-0.5673744909604369;-0.06604931571827086;0.46126244271603517;3.0978212092781794
-0.028992859053313235;0.3801759595346721;-1.4266804478071216;-0.29315352763173735;-0.04017288891822317;0.2247510229310765;1.5385131281765272
0.0010067681162105467;0.6905084290429464;-2.9146224041338513;-0.4895360657345045;0.005379517376470087;0.49921918912536645;2.9146224041338513
-0.0112830725645357;0.4964871200088762;-3.0133648630828103;-0.3324121365581441;-0.016241635458522464;0.3129221869259257;2.307394971940083
-0.010463456979964899;0.5978066507383766;-2.033616776416181;-0.45058780969874884;-0.023886582079384128;0.41692943932337434;2.379972116169395
-0.021473081586722842;0.9294894547883524;-3.670982590529543;-0.6606046837902408;-0.0322771017658715;0.6111131634059634;3.6645269722135523
-0.0247837205867277;0.6754908660001286;-3.0122820370733314;-0.47533853403230325;-0.009744980821850019;0.4363586014530023;2.6278964992271194
0.028331757977171565;0.6234926813417264;-2.3332847164138015;-0.4147579462115211;0.014114799222555216;0.4592738516087865;2.469003995520023
-0.024111058819044556;0.9834946179836619;-4.643599373261005;-0.6842746093351418;-0.021518069732512083;0.6401625680265722;4.357408937715259
-0.035332236303524625;0.7882253659484272;-3.643540201931509;-0.5608778079947982;-0.02490384126303284;0.5034906835766071;3.6532850916474033
-0.036612751010958185;0.3279403859766487;-1.0976970566881565;-0.27252418629663366;-0.044515906417108134;0.19109265266901773;1.1660995947036819
-0.006215933949954321;0.5542352468778659;-1.9323225994292277;-0.43789270585532253;-0.015062648472810863;0.4325131926715395;1.9129562842047212
-0.005304208634191934;0.3951564884738069;-1.6306601574288904;-0.28152167901473873;-0.0238210662456932;0.2598661625770931;1.680467839954956
-0.009664427696196016;0.5811180332986305;-1.9456706938770647;-0.44190176790202707;-0.005428769323999232;0.4191009328884909;2.173678974549801
-0.06627957390710183;0.9130471521869142;-3.748447579922756;-0.6961095041180735;-0.07316142961169399;0.5551661593249431;3.5902896574157457
-0.044010778690791036;0.6407794985984939;-3.484372128205116;-0.4710074339629447;-0.032483269783886284;0.3952131187257062;2.456818154704107
0.01117022202426506;0.5312284968720041;-2.218194914168458;-0.3658990188960522;-0.007600276373703734;0.380013811659603;2.0846472303849994
-0.08545615151749801;0.8575959464718046;-5.585014676746533;-0.5799119531718938;-0.0968313120965664;0.3873252486128973;4.558602964786008
0.04237817368576434;0.7123912210938601;-3.647871234011349;-0.4225532074605188;0.059552661534861856;0.5251462168983165;3.198519400113158
-0.04084770313422031;0.3291761685851717;-1.2279874830699027;-0.2779529533543156;-0.04668741233365398;0.1900069058298015;1.1704425144109751
-0.005582054543955244;0.5630253396403538;-2.047444280826883;-0.43789270585532253;-0.008607227213109643;0.4325131926715395;2.076493618251184
-0.005732031958311863;0.3997072993365616;-1.5862663329921431;-0.28152167901473873;-0.02057273892735698;0.2577006126557297;1.7161994647062495
-0.002776641855717814;0.5731379475471988;-2.0477316022679646;-0.4288727380685452;0.00868602978524012;0.42452971762344766;1.9500137491101326
-0.0687542393362874;0.9340910990922101;-4.117482550793783;-0.7025649197119814;-0.07208552606841044;0.5605456725087262;4.445633020445714
-0.03496202359994087;0.6482408707580166;-3.065338061648796;-0.47317298399762403;-0.027069393564029424;0.40495811031256335;2.4773907610519026
-0.04615803565225531;0.487278518507453;-1.9250413536751199;-0.40824339786660013;-0.051030424166745685;0.3333264122439577;1.8012654411902715
-0.019037396700477823;0.527294777506503;-2.7650717028342093;-0.34644091487464984;-0.010759034299676716;0.3206192183909426;2.4283140127681206
-0.0004248626014016265;0.5925144879578004;-2.5521022173047454;-0.40495811031256335;0.007579430107275547;0.4179514100673756;2.456818154704107
-0.017256539625786542;0.43577421551010787;-1.8892115230494928;-0.3116113415202809;-0.0206293220714067;0.2725241861833178;2.0314453162792443
-0.07988364075911422;0.839927386481311;-3.8603414521057586;-0.6487697890073093;-0.07316142961169399;0.4970673838518531;3.0351234980908024
-0.03736929628428536;0.6319771819129227;-2.8509483124611394;-0.45476579283862906;-0.035731599368539806;0.3876337108283402;2.796809732814429
-0.03780195535476282;0.47598596051682585;-1.8001797793379544;-0.4071576675715002;-0.038001383001677325;0.3322406485206776;1.9836721193721916
-0.0010178355539661708;0.6132836350558416;-3.120119907245695;-0.43466499749178933;0.002151806859935343;0.4249818405594313;3.151321116573237
0.012950571904256247;0.49881736234204976;-2.624648293043443;-0.3053427452604319;0.01624163511857487;0.3334949283462318;2.5640127589262818
-0.023439345123285917;0.48714382908633036;-1.844695583770784;-0.4234439540134835;-0.036915627777087096;0.3897855835247931;1.7534922441699026
-0.05090045890495757;0.6813247850237018;-3.236317525048235;-0.5401035220704028;-0.041960231389106026;0.4508035372697703;2.763995901728468
-0.031929440896523976;0.686281324094105;-2.81196848095959;-0.49266293430973757;-0.008662205804510378;0.4363586014530023;3.0610070291156926
0.028806686897115463;0.5129009289068012;-2.1682502576910476;-0.31921161902714335;0.02714384310720434;0.3748564932948779;1.968471495349105
-0.003402457014749125;1.0013863786933133;-3.774269242298388;-0.6928818308824584;-0.008607227213109643;0.6864264146086552;4.448860694474541
-0.0072267524615620094;0.7746827114008756;-3.154125710522291;-0.5338084166970861;-0.004331102335675864;0.5186495670209105;3.2483272177117346
-0.014021650867159122;0.44199412773178015;-1.4158228785638394;-0.37024203979441306;-0.004343015232567656;0.32898339123228093;1.348506137926406
-0.09300067921741366;0.757984743757049;-2.827474123075717;-0.6175685794531348;-0.08499637538676479;0.4712456871415142;2.2701563607460797
-0.03983158880249898;0.5474230849535565;-1.9360029366840819;-0.4287791595608768;-0.025986616280372486;0.35406766965322184;1.8807813958420656
-0.07859835723169728;0.5059737226911638;-2.0064729207309155;-0.43538725355186547;-0.10314660469124023;0.29966804186858315;1.8164660652133584
-0.12860844221368356;0.7154317629610892;-3.3729572603141817;-0.6068095530855686;-0.10436263010059925;0.37226257815680863;2.5638779460217993
-0.06635837730583154;0.7407456239654837;-3.4226540394699727;-0.5749538662228338;-0.03681437438587944;0.44718635117313527;3.160622394167824
0.03796225609886111;0.43905409253928396;-1.9597855208620072;-0.2489090452897144;0.0401728891448549;0.3322406485206776;2.1508781735310243
-0.020051694769498033;0.8763485927690287;-3.743068032744213;-0.6175685794531348;-0.02259397214263697;0.5723806012864172;4.516642661101379
0.03640715211827743;0.6677152059148892;-2.980881444855141;-0.37788871901485127;0.04980768252606568;0.4558485847400326;2.9354049294814257
-0.031624539740691134;0.47155793807231355;-1.6622890403214279;-0.3897855839780565;-0.02280082798795255;0.32029734932224324;1.6622890402081116
-0.0379882694693702;0.8545550477843551;-3.029743950685628;-0.6242929621508841;-0.021518069732512083;0.577760148238328;3.1717632326768537
-0.020743102623167385;0.6123990252315229;-2.3756100152589936;-0.4374413936943534;-0.02057273892735698;0.39196481067106703;2.8141341324119686
-0.02331543079434849;0.4568674302309375;-1.3094190501256986;-0.3941286048764174;-0.08686030125187716;0.3843568326712798;1.3571922473726994
-0.06259819445565838;0.6518961990443718;-2.545587432129666;-0.5282685932927118;-0.03765662174860648;0.42605774308287203;1.916183958346863
-0.03376825639113774;0.6135825697424616;-2.1558064079820185;-0.501325133315296;-0.028152168581369066;0.42553085173286936;1.9414167944334526
-0.040510384357009745;0.34194374549423734;-1.4711963870858304;-0.2779529533543156;-0.051030424166745685;0.19217841639229788;1.3723927363232749
-0.06126257867516349;0.6907406814062645;-2.492868305819397;-0.5809878227204177;-0.10759034639624311;0.4325131926715395;3.8495823587685156
-0.0038801224246412603;0.45537734326474216;-2.1980347163788463;-0.3020944032110333;-0.005413878486174154;0.2912666537175321;2.489301302560123
0.006671500829683155;0.4669338116519695;-1.187814598684314;-0.3691562766377123;-0.0846887908026967;0.3843568326712798;1.6253734125443406
-0.034998241955623954;0.9423860083229313;-3.003922288309996;-0.7068685304856396;0.07638914545407438;0.7283866507570275;2.752161006605589
-0.019141655636525645;0.7019398085596059;-2.4091759886712247;-0.5511328158413618;-0.06280099066625192;0.4937457257578776;2.3193055135616194
-0.009485306601498194;0.447757683097962;-1.2985614808824166;-0.3669847820527529;0.02931535151669923;0.34526967767426425;1.3343913112814119
-0.05133162577569438;0.7458453450065975;-2.7274151445424875;-0.5626974772156601;0.03550481194245865;0.5067505074693469;2.1421237120682544
-0.028817236327891883;0.7964499739319895;-2.649552201162836;-0.620430448679541;-0.11369144820965726;0.5327256585638104;2.7123531160207746
-0.02579250091038506;0.29919411324715633;-1.0575241711694092;-0.24103732671038713;-0.0010857540914315765;0.19326416311819822;0.9706638873681753
-0.057141241575091234;0.8354710200537097;-2.28629473145679;-0.6853504777505073;-0.22593972029321102;0.5487107436177192;2.4864129570818494
-0.024398475099645274;0.46304929072896406;-1.90676799535169;-0.34540543563306114;-0.04331102902255189;0.2836872457068502;1.7854970630964058
0.01152003466400109;0.4973369159968478;-1.467939130477329;-0.37892804759637533;-0.029315351403383358;0.3995573891581109;1.5623995916142008
-0.035291401073077634;1.0142658236527773;-3.4461187737796157;-0.6971854405229578;0.018290357289607633;0.7671191452270022;2.873738171926619
-0.01644562523504407;0.8333940421002872;-2.999288670008895;-0.6748399374940451;-0.035731599368539806;0.5933610909233249;2.5975790025968504
0.0067784328831493245;0.43327636132037645;-1.243188107206305;-0.34744120500750864;0.11508989539098471;0.34744120500750864;1.1052973011067864
-0.053185037711520396;0.7237285251501101;-2.4670466423106068;-0.5788360167670092;0.051643363958553054;0.51213002065313;2.2572453941458055
-0.03168618669616929;0.8569562108441592;-2.142813040917583;-0.6853970143099625;-0.23171399648867305;0.6031060487420543;2.6203172601703923
-0.0034042197384338306;0.31649827312071216;-1.0846680279878331;-0.23126555461856538;-0.005428769323999232;0.2171507447443189;1.0966112591967485
-0.05468512074919928;0.8188849938462361;-2.241106889155795;-0.6842746093351418;-0.15062648586126726;0.5809878223804701;2.6047621782290316
-0.02301761889233132;0.4942832696127426;-1.728110006441102;-0.3681437279945734;-0.0552215621453985;0.29451499554029903;1.9230097042388934
0.01659232850091332;0.5368272306057731;-1.5895434470728345;-0.4581880883387699;0.09663208161575704;0.4419017676753953;1.551542157330114
-0.0323783014711945;0.8099618606337745;-2.539132084525277;-0.6509215938275591;-0.15600599904505036;0.5175095337235972;2.584320062125415
-0.016928239244475844;0.5755592384858125;-2.6354760080889212;-0.3475709856677404;0.06063544074488852;0.38330261087229744;1.8732020217128278
0.0015207267326352953;0.4883357026837753;-1.487482673527814;-0.3778423184344341;0.03908713392026467;0.3867997671672165;1.3962793348334595
-0.050786249157092324;0.7375369728026797;-2.9049393821606886;-0.5745324071265099;-0.01829035683634417;0.5067505074693469;2.623052691667901
-0.02668821799285761;0.8215785704506172;-2.870438363624373;-0.586864407277791;0.0;0.5045734754780106;3.437812787501818
-0.010954749852833916;0.33272842680957126;-1.2041008851262975;-0.25840939330645096;-0.013029044564544316;0.23126555439193366;1.2236444284034138
-0.05147014143051284;0.9667942684754419;-2.55849839929652;-0.8176866022427958;-0.1807517760079371;0.7294625195123405;2.798424785651416
-0.017907319330180003;0.5732104192089007;-2.4838874444708043;-0.4114547604166012;-0.07579429880643818;0.339991578110322;2.467645870656112
0.01245964290614601;0.6085179722644091;-1.581943270417092;-0.39521436803311827;0.02931535151669923;0.4343014894886378;1.6720608120733018
-0.03797562611934372;0.7985477429687544;-1.9333983998550737;-0.6154167734997263;-0.22056020710942795;0.39378066443343696;2.567105620163941
-0.012637141413119569;0.9209440091885448;-3.029606436217607;-0.5836161332179114;0.07146319896371132;0.6759227459112361;2.4243347365897536
0.007533105941610971;0.5066364754504614;-1.9272129479780402;-0.39087134713475724;0.03800138288836145;0.4147579457582577;1.9304702053797527
-0.0550750656797303;0.6887141153121112;-2.638115260366343;-0.5487107436177192;-0.11727347035368439;0.44004451101551995;2.4713501176718062
-0.03172992763859038;0.7793087387904248;-2.8996733049567642;-0.5002423752953361;0.04764213260470227;0.5143184671781836;2.8249618483639733
-0.004970451293512235;0.3209531562148849;-1.0987827869832565;-0.24429460031626837;-0.016286306838839044;0.22692253349357272;1.1791286238572682
-0.038660989214697496;0.9835637939854409;-2.595079156029237;-0.8510396177503786;-0.12050118664932824;0.7918649393005847;2.5369802116021924
-0.016457309392630477;0.5667736358802355;-1.989058961259546;-0.41795141052063906;-0.08987038196396405;0.3345776863661916;2.335547087489627
0.015432653626329009;0.5027575020813715;-1.6297163325915816;-0.3691562766377123;0.04234439540134835;0.3854425963945599;1.7209196712859358
-0.04000758448917197;0.7262646844385124;-2.2830670570880165;-0.5691529268043275;-0.08499637538676479;0.4755493313433526;2.4444526533972213
-0.017746947367536396;0.6754268699783558;-3.258072107654261;-0.4017097682631647;0.01624163511857487;0.4060409022139668;2.5477711849982736
0.0009710110590711894;0.5368523416617376;-1.7220054688906594;-0.3268118636724049;0.12703318620404502;0.3876140899596765;1.500511703134664
-0.06010890690844374;0.5747564207774835;-1.9269430522506847;-0.47877703936693833;-0.10543853364388277;0.35182042828506466;2.0614309139136515
-0.031803434704381524;0.9881476075757164;-3.0588413775499985;-0.7517170274653338;0.08337373208655795;0.7167975392185292;2.449238645502358
-0.00019073144195188145;0.37618932488683465;-1.2681603685886498;-0.2779529533543156;-0.042344394834769025;0.25732364646723477;1.5678284437720975
-0.05044300728847057;1.150706928668824;-3.3374525748322283;-0.9242010632262937;-0.13018431853888007;0.8800890220310399;2.9770248239220956
-0.01892249215694801;0.7509255234800896;-2.373444363240036;-0.5814505491884725;-0.12885030638452277;0.4915801758365142;2.790313049282211
0.013954109281555053;0.4568829612037552;-1.2746748829388113;-0.3680705123478528;0.020629322184722562;0.36807051246116873;1.4549099660245994
-0.03520839701406555;0.7277429629921012;-2.7102007025810133;-0.5562420616217522;-0.019366261512786358;0.5414484009329279;2.1625658281718705
-0.012901913807517245;0.5307035776684588;-2.3214711646740502;-0.34973653570241964;0.03140049533312596;0.3627298694519914;1.6793851494712515
0.015161268367824112;0.4994937919949653;-1.5167979898032793;-0.33794086548946184;0.12811894142863528;0.3886998536829566;1.3539349900843027
-0.05179933902204669;0.6435855962474761;-2.6693164710536763;-0.4970673837385373;-0.07316142961169399;0.41852642473889157;2.0861767756368055
-0.029971527360041907;0.9769143060391751;-2.784899191646156;-0.7590257800791012;-0.028152168581369066;0.721128639061256;2.580254602999312
-0.0028765052157735927;0.36504985467328677;-1.2486168244050064;-0.2692669285549735;-0.04668741233365398;0.24863760455719708;1.3582779097915962
-0.051624644881340546;1.1572205623246246;-3.138410420457933;-0.9349600895938599;-0.1635373170490832;0.8768612803526422;3.5956692043676557
-0.020419944096035963;0.7293394755767917;-2.2640839731728675;-0.5727883490497554;-0.11585699824433653;0.48183518413634113;2.699359748843022
0.014516849325073713;0.4741549163452424;-1.51896944926032;-0.3734992975360732;0.010857537628155677;0.36807051246116873;2.087904487673396
-0.02940716892083806;0.7573855121068713;-2.771527321263516;-0.5670011219840778;-0.0075313236698261055;0.5543592323473756;2.435845432416485
-0.013039939553868138;0.574504582418609;-2.6062410667565294;-0.37788871901485127;0.004331102788939324;0.36381262758526717;2.3279678484329
0.010894524693211187;0.4488456827190908;-1.303990198081118;-0.3517842259058695;0.12160441835315207;0.3615559978843754;1.141127198815405
-0.05333409517549256;0.6967792002568844;-2.393885128845173;-0.5605456723954102;0.026897586769034573;0.49491557857834;1.8268840742840347
-0.0327074746874954;0.8554956126412555;-2.2316006897910774;-0.703804171474198;-0.18948573908398486;0.5998577069192873;2.6896148584472326
-0.008206082241108076;0.33721182562241947;-1.3191908222175204;-0.2518948789562894;-0.017372059797111972;0.23017979078196943;1.3126763077540429
-0.05256945730780161;0.9156073441605872;-3.131954802028626;-0.734842066804199;-0.23347103829724386;0.646617983733796;3.6871209611269373
-0.01846120227109688;0.535822968227709;-1.9771484190714304;-0.3800542690495305;-0.035731599368539806;0.32374993664605867;2.213193464750639
0.01351602608492043;0.4641370675398479;-1.3398201635526241;-0.3669847820527529;0.007600276147072004;0.3528699559743377;1.5048547578011526
-0.02695626661555244;0.762753766272232;-2.5692574925204466;-0.5691529268043275;-0.023669874552761854;0.5971263954733155;2.0356092509714405
-0.008232232085549943;0.5678628021266753;-2.191538032280049;-0.3724748269307732;0.04006269932458251;0.4027925603911999;1.8807813958420656
0.014584320241358277;0.5136706008107257;-1.340905825858205;-0.44298753105872785;0.05211617995791523;0.4614453451739031;1.5276555588199294
-0.056949666361154914;0.7782685096830265;-2.4939441062452437;-0.6207962526887499;-0.1140457631233097;0.5099782153796167;2.347621349686029
-0.02902378137292216;0.8505723401683273;-2.8412034222919815;-0.4666763350267448;0.06604931560495499;0.5186495670209105;2.847700105937515
0.003767409996842813;0.3726704671693452;-1.7111478996473775;-0.2594951405989307;-0.0021715070497045023;0.2627524143181278;1.3734785338146827
-0.04983444943569728;0.8669807299092464;-2.6359633875565742;-0.7047167256653898;-0.2539132056196311;0.5411794252737387;2.8468404375070127
-0.016680050342062668;0.5793861913952206;-2.6159859580588463;-0.40062701024320474;-0.02273828896203626;0.3659781775066306;2.6051582416535775
-0.0037141649378900853;0.5014773166110695;-1.8761824943491696;-0.3897855839780565;0.014114799222555216;0.3767565543712064;1.9608713183534145
-0.09413475569114398;0.7276040849161204;-3.5052932488274315;-0.6025059423119105;-0.09037588743738922;0.42928548476126965;3.0114537078450443
-0.018984120952607726;0.5601691384763182;-2.411341369865265;-0.39196481123764626;-0.019489961643700038;0.34973653604236726;2.695028716423235
0.010594351873804033;0.5132673364792141;-1.362620964344769;-0.4516735728554496;0.0445159058505288;0.47447437432748973;1.252959879071495
-0.04238770564521023;0.7211795896826078;-2.426162139958352;-0.5583938675751605;-0.11942528423920336;0.4755493313433526;2.0861767756368055
-0.025148135165730015;0.791455376786025;-2.6051582418802095;-0.4320275016102755;0.10827757334959079;0.4904973839351107;2.2510907408409944
0.003952769274180927;0.35622046700683685;-1.1769570294410319;-0.2529806251156104;-0.005428769323999232;0.2529806255688739;1.4820538217098649
-0.03369257087358367;0.8856808839147657;-2.024850292820025;-0.7133239460795476;-0.26789995621495166;0.5454830357074494;2.7112767743983563
-0.009125169570381859;0.6083660564122748;-2.279242856277223;-0.4168686525006791;-0.015158860441182824;0.3952131187257062;2.091922667681181
0.0018625518264053919;0.5741577346382974;-2.0162446928227378;-0.4136721819216618;-0.004343015232567656;0.4136721820349776;2.250767487165741
-0.012936565441190215;0.8341668143203922;-3.9345787671301977;-0.5895951111240946;-0.021518069732512083;0.553283329710619;3.658071624042585
0.02654880012673528;0.6499170720513642;-2.4221693557356607;-0.4136203104512804;0.022738289188667993;0.46234523461743865;2.6300621504528663
0.007079542234145053;0.5298984051243293;-1.9706430901052892;-0.44407329534858725;0.07491701043881682;0.4592738516087865;1.4983402432243593
-0.04492620031402968;0.6958216338830914;-2.4347693615056683;-0.5314963016562451;-0.10328672769047435;0.43143729003478287;2.175476794772145
-0.0276275225004054;0.8345493181030575;-3.197436574103679;-0.5078218174140934;0.0942014818066909;0.537056758519853;2.4947151605361255
0.007232880183267557;0.3626866788911263;-1.1921576535774345;-0.2529806251156104;-0.006514522282272158;0.2551521360180543;1.4603388181824961
-0.03977464733116161;0.9108536132290458;-2.3573043721124556;-0.734842066804199;-0.2517613996662227;0.5626974776689235;2.935064520237468
-0.01148512359932638;0.6521663437320875;-2.2965672554214986;-0.4558485848533484;-0.021655513944696617;0.41903420185546325;2.3972654467097403
-0.003610519927864738;0.5684934426829144;-1.9033263500344353;-0.4256154814600437;0.003800138073536002;0.4158436756000942;2.0596748344967226
-0.026361087655386462;0.8669017748086724;-3.570923613129472;-0.6154167734997263;-0.024745779229204044;0.5670011219840778;3.120119906679115
-0.02016433581065659;0.6089153483306277;-2.5142052118126745;-0.43094474359031554;-0.02273828896203626;0.3930475688043428;2.6690419819544156
-0.020873067972880865;0.5481502926955993;-1.8392668665720826;-0.4191009331151226;0.06731673225205924;0.4104149247465809;1.440795274452116
-0.1161086824329252;0.6231084955919715;-2.269080289495316;-0.5401035220704028;-0.13018431853888007;0.29264571640709036;2.045292408357062
-0.06470398983385307;0.7507989658041913;-3.2862242241103323;-0.4915801762897776;-0.002165551167837932;0.45178814910452886;2.133068150521793
0.0028694188482422454;0.3736930482525639;-1.3669640192378896;-0.2594951405989307;-0.005428769323999232;0.26166665059484767;1.638402441697927
-0.04933152051538882;0.8732640188499251;-2.439073105992047;-0.7028339038132025;-0.2614445406210437;0.5271926911092187;3.021136730158154
-0.01678554341222233;0.5970461808161013;-2.470894077406368;-0.40495811031256335;-0.02057273892735698;0.3724748273840367;2.4524868521392977
0.004555094027706938;0.5857834283141898;-2.1432778614628236;-0.4288727380685452;0.015200552294144009;0.435387253098602;2.0499030626315324
-0.020226178941433116;0.9400315856998473;-3.731233137961282;-0.6616806201951251;-0.01613855088293575;0.615416773839674;3.800090905580547
-0.02990653257157313;0.6327626938073705;-2.6008272098003697;-0.460179684922707;-0.027069393564029424;0.39629591051379387;2.3247193715376224
-0.023907770952618354;0.5764418791256914;-2.1280773721723003;-0.40824339786660013;0.05211617995791523;0.40281464644650755;1.7328630381339416
-0.07053434808062614;0.6364855333979472;-2.574637039698989;-0.4809288441871881;-0.0634783011216181;0.34993759867074054;2.6262803658100435
